,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
dsbE,1.4811389365140457,5.0,2285885.0,periplasmic thioredoxin of cytochrome c-type biogenesis,b2195,
ccmF,1.3305018688845454,5.0,2286439.0,"heme lyase, CcmF subunit",b2196,
ccmD,1.3745533958537581,5.0,2288855.0,cytochrome c biogenesis protein; heme export ABC transporter holo-CcmE release factor,b2198,['PHEMEabcpp']
ccmC,1.4923174968814832,5.0,2289664.0,heme export ABC transporter permease; CcmE-interacting protein,b2199,['PHEMEabcpp']
napC,1.4015190077246291,5.0,2291712.0,"quinol dehydrogenase, electron source for NapAB",b2202,"['NO3R2bpp', 'NO3R1bpp']"
napH,1.4213414574627548,5.0,2292193.0,ferredoxin-type protein,b2204,['NO3R1bpp']
napG,1.468446335103007,5.0,2293043.0,ferredoxin-type protein,b2205,['NO3R1bpp']
napA,1.4483515373233748,5.0,2293760.0,"nitrate reductase, periplasmic, large subunit",b2206,"['NO3R2bpp', 'NO3R1bpp']"
napD,1.4533750590513157,5.0,2296320.0,assembly protein for periplasmic nitrate reductase,b2207,
eco,1.5420818640372265,5.0,2297856.0,"ecotin, a serine protease inhibitor",b2209,
yojI,1.374069509150837,5.0,2301952.0,microcin J25 efflux ABC transporter permease/ATPase,b2211,
ada,1.4196652509428136,5.0,2302819.0,fused DNA-binding transcriptional dual regulator/O6-methylguanine-DNA methyltransferase,b2213,
apbE,1.4314919583373265,5.0,2304000.0,putative thiamine-synthetic flavin transferase lipoprotein,b2214,
ompC,1.5310032245635665,5.0,2306048.0,outer membrane porin protein C,b2215,"['ACNAMtex', 'SUCCtex', 'XYLUtex', 'ACALDtex', 'CMPtex', 'F6Ptex', 'CLtex', 'DHAtex', 'IMPtex', 'PHEtex', 'IDONtex', 'CMtex', 'CRNDtex', 'DAMPtex', 'GLYC3Ptex', 'CGLYtex', 'DDGLCNtex', 'MANtex', 'INDOLEtex', 'TRPtex', 'UMPtex', 'ACGAM1Ptex', 'GSNtex', 'CRNtex', 'GMPtex', 'LEUtex', 'XYLtex', 'FE2tex', 'SLNTtex', 'ACGALtex', 'SKMtex', 'SO2tex', 'CITtex', 'DALAtex', 'SO3tex', 'CO2tex', 'ACGAL1Ptex', 'GTHOXtex', 'CHLtex', 'FORtex', 'TSULtex', 'SUCRtex', 'SULFACtex', 'INSTtex', 'TTRCYCtex', 'PItex', 'DGMPtex', 'AMPtex', 'ANHGMtex', 'DGSNtex', 'ILEtex', 'GLYCLTtex', 'COBALT2tex', 'Zn2tex', 'ACSERtex', 'TUNGStex', 'CSNtex', 'AGMtex', 'LIPOtex', 'CHTBStex', 'SO4tex', 'DAPtex', '3UMPtex', 'TYMtex', 'URAtex', 'ACGAtex', 'LYStex', 'DINStex', 'GALURtex', 'GTHRDtex', 'OROTtex', 'ALLTNtex', 'MMETtex', 'FUSAtex', 'NH4tex', 'THMtex', '12PPDRtex', 'ALAALAtex', 'NOtex', '12PPDStex', 'R5Ptex', 'XANtex', 'CUtex', 'SPMDtex', 'XMPtex', 'ALLtex', 'TYRPtex', '23CCMPtex', 'DCAtex', 'GAMAN6Ptex', 'THRPtex', 'TYRtex', '23CAMPtex', 'CU2tex', 'NI2tex', 'NO2tex', 'GTPtex', 'MNLtex', 'GLCNtex', '23CGMPtex', 'GAL1Ptex', '23CUMPtex', 'GALtex', 'HG2tex', 'MALtex', 'NAtex', '23DAPPAtex', 'DCMPtex', 'G1Ptex', 'MAN6Ptex', 'UACGAMtex', 'PYDAMtex', 'XTSNtex', 'MNtex', 'ARBTtex', 'DMSOtex', 'THMDtex', 'G6Ptex', 'GAMtex', 'HIStex', 'NMNtex', 'PACALDtex', 'THRtex', 'GALBDtex', 'THYMtex', 'GBBTNtex', 'PNTOtex', 'TREtex', 'CYANtex', 'MANGLYCtex', 'NO3tex', 'FE3tex', 'GLCRtex', '26DAHtex', 'PYDXNtex', 'H2O2tex', 'DIMPtex', 'DMStex', 'H2Otex', 'O2Stex', 'UDPGALtex', 'ASPtex', '3CMPtex', '3HPPtex', 'HCINNMtex', 'ARBtex', '3AMPtex', 'ACtex', 'GLYCtex', 'O2tex', 'DSERtex', 'FRULYStex', 'PSCLYStex', 'ABUTtex', 'MOBDtex', 'LALALGLUtex', 'CA2tex', 'GLCUR1Ptex', 'GLCURtex', 'DOXRBCNtex', 'H2Stex', 'UDPGLCURtex', 'DOPAtex', 'FRUURtex', 'GLCtex', 'HXAtex', 'CD2tex', 'DUMPtex', 'ETHAtex', 'H2tex', 'FRUtex', 'UDPGtex', 'ADEtex', 'ETHSO3tex', 'D__LACtex', 'DTMPtex', 'FALDtex', 'CYTDtex', 'OCTAtex', 'GLYtex', 'SERtex', 'PSERtex', 'BALAtex', 'FUCtex', 'LCTStex', 'PROGLYtex', 'ETOHtex', 'ACMUMtex', 'HYXNtex', 'ACMANAtex', 'Htex', '34dhpactex', 'ARGtex', 'UDPACGALtex', 'ACACtex', 'PROtex', '3GMPtex', 'PEAMNtex', 'FUMtex', 'MELIBtex', '3PEPTtex', 'ASO3tex', 'BTNtex', 'GALTtex', 'MSO3tex', 'CYNTtex', 'TARTRDtex', 'CYSDtex', 'METtex', 'UREAtex', 'RIBtex', 'MEOHtex', 'PPALtex', 'ISETACtex', 'PYDXtex', 'SBTtex', 'LYXtex', 'ALAtex', 'GLNtex', 'ASCBtex', 'GALCTNLtex', '4HOXPACDtex', 'TMAtex', 'MG2tex', 'G3PCtex', 'RMNtex', 'GALCTNtex', 'Ktex', 'HOMtex', 'TARTRtex', 'GLUtex', 'GALCTtex', 'TMAOtex', 'MALDtex', '4PEPTtex', 'G3PGtex', 'PYRtex', 'GLYALDtex', 'METDtex', '5DGLCNtex', 'ASNtex', 'PPAtex', 'GDPtex', 'MINCYCtex', 'N2Otex', 'G3PEtex', 'L__LACtex', 'HPPPNtex', 'TAURtex', 'SELtex', 'TCYNTtex', 'PPPNtex', 'QUIN2tex', 'GLYBtex', 'NACtex', 'CYStex', 'GLYCAtex', 'G3PItex', 'BUTSO3tex', 'METSOX1tex', 'VALtex', 'GLYC2Ptex', 'AKGtex', 'BUTtex', 'METSOX2tex', 'PTRCtex', 'LALADGLUtex', 'ORNtex', '5MTRtex', 'G3PStex', 'PPTtex']"
rcsB,1.522075114099566,5.0,2310144.0,response regulator in two-component regulatory system with RcsC and YojN,b2217,
rcsC,1.4241487148829157,5.0,2310505.0,hybrid sensory kinase in two-component regulatory system with RcsB and YojN,b2218,
atoS,1.4070870994638283,5.0,2313521.0,sensory histidine kinase in two-component regulatory system with AtoC,b2219,
atoC,1.4046331360468072,5.0,2315344.0,"fused response regulator of ato operon, in two-component system with AtoS: response regulator/sigma54 interaction protein",b2220,
atoD,1.4100685011585867,5.0,2316925.0,"acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit",b2221,"['ACACCT', 'BUTCT', 'HXCT']"
atoE,1.4358876625360046,5.0,2318336.0,short chain fatty acid transporter,b2223,"['HEXt2rpp', 'ACACt2pp', 'BUTt2rpp']"
yfaP,1.3840675122327208,5.0,2320845.0,"DUF2135 family protein, putative host defense protein",b2225,
yfaQ,1.3717993552114622,5.0,2321626.0,"tandem DUF2300 domain protein, putative host defense protein",b2226,
yfaS,1.377771494737729,5.0,2326528.0,No_gene_product,b4500,
yfaT,1.3419965350594307,5.0,2327814.0,"DUF1175 family protein, putative host defense protein",b2229,
yfaA,1.3892293665270745,5.0,2328434.0,"DUF2138 family protein, putative host defense protein",b2230,
gyrA,1.4229807064021334,5.0,2330271.0,"DNA gyrase (type II topoisomerase), subunit A",b2231,
ubiG,1.4245497777426421,5.0,2333045.0,bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase,b2232,"['OHPHM', 'DMQMT']"
yfaL,1.4241418638583412,5.0,2334720.0,adhesin,b2233,
nrdA,1.4580180883457832,5.0,2338343.0,"ribonucleoside-diphosphate reductase 1, alpha subunit",b2234,"['RNDR1', 'RNDR4', 'RNDR3', 'RNDR2']"
nrdB,1.5331459555320033,5.0,2340864.0,"ribonucleoside-diphosphate reductase 1, beta subunit, ferritin-like protein",b2235,"['RNDR1', 'RNDR4', 'RNDR3', 'RNDR2']"
yfaE,1.4047745085034578,5.0,2341992.0,ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance,b2236,
inaA,1.493870540169174,5.0,2342912.0,acid-inducible Kdo/WaaP family putative kinase,b2237,
yfaH,1.5542494523522858,5.0,2343129.0,No_gene_product,b2238,
glpQ,1.425186172770688,5.0,2343413.0,periplasmic glycerophosphodiester phosphodiesterase,b2239,"['GPDDA2pp', 'GPDDA3pp', 'GPDDA4pp', 'GPDDA1pp', 'GPDDA5pp']"
glpT,1.3384939247864431,5.0,2344960.0,sn-glycerol-3-phosphate transporter,b2240,['GLYC3Pt6pp']
glpA,1.4315453471955946,5.0,2346125.0,"anaerobic sn-glycerol-3-phosphate dehydrogenase, large FAD/NAD(P)-binding subunit",b2241,"['G3PD6', 'G3PD7', 'G3PD5']"
glpB,1.4093462981931044,5.0,2347743.0,anaerobic sn-glycerol-3-phosphate dehydrogenase membrane anchor subunit,b2242,"['G3PD6', 'G3PD7', 'G3PD5']"
yfaD,1.4455257913652042,5.0,2351104.0,transposase_31 family protein,b2244,
ypaA,1.4674857242763535,5.0,2351294.0,No_gene_product,b4543,
rhmA,1.4180337083198262,5.0,2351520.0,2-keto-3-deoxy-L-rhamnonate aldolase,b2245,
rhmD,1.397748974200652,5.0,2353687.0,L-rhamnonate dehydratase,b2247,
rhmR,1.4429249165421887,5.0,2355200.0,putative DNA-binding transcriptional regulator for the rhm operon,b2248,
yfaY,1.4549156685142284,5.0,2355909.0,inactive PncC family protein,b2249,
yfaZ,1.3673425969922404,5.0,2357248.0,"outer membrane protein, putative porin",b2250,
nudI,1.4395832397148938,5.0,2358032.0,nucleoside triphosphatase,b2251,"['NTPP7', 'DUTPDP', 'NTPP3']"
ais,1.4001803201969214,5.0,2358496.0,putative LPS core heptose(II)-phosphate phosphatase,b2252,
arnB,1.3514361365760024,5.0,2359406.0,"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, PLP-dependent",b2253,['UDPKAAT']
arnC,1.3173138260041473,5.0,2361344.0,undecaprenyl phosphate-L-Ara4FN transferase,b2254,['UPLA4FNT']
arnA,1.3641173907787463,5.0,2361517.0,fused UDP-L-Ara4N formyltransferase/UDP-GlcA C-4'-decarboxylase,b2255,"['ULA4NFT', 'UDPGDC']"
arnD,1.4818803871213513,5.0,2363496.0,undecaprenyl phosphate-alpha-L-ara4FN deformylase,b2256,['UPLA4FNF']
arnT,1.3208635799417816,5.0,2364386.0,4-amino-4-deoxy-L-arabinose transferase,b2257,['LA4NTpp']
pmrD,1.4816268336500735,5.0,2366976.0,inactive two-component system connector protein,b2259,
menE,1.3824247961837615,5.0,2367488.0,O-succinylbenzoate-CoA ligase,b2260,['SUCBZL']
menC,1.5291556780634519,5.0,2368478.0,O-succinylbenzoyl-CoA synthase,b2261,['SUCBZS']
menB,1.384382010983378,5.0,2369536.0,dihydroxynaphthoic acid synthetase,b2262,['DHNCOAS']
menH,1.3604660188795148,5.0,2370312.0,"2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase",b2263,['SHCHCS3']
menF,1.3862844522033195,5.0,2373632.0,isochorismate synthase 2,b2265,['ICHORS']
elaB,1.3574729956444507,5.0,2374200.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2266,
elaA,1.3936711224248663,5.0,2374560.0,GNAT family putative N-acetyltransferase,b2267,
rbn,1.358271525947147,5.0,2375680.0,"RNase BN, tRNA processing enzyme",b2268,
elaD,1.497970279864125,5.0,2376191.0,"protease, capable of cleaving an AMC-ubiquitin model substrate",b2269,
yfbK,1.5109754441874241,5.0,2377473.0,Von Willebrand factor domain putative lipoprotein,b2270,
yfbL,1.511006026128787,5.0,2379776.0,putative M28A family peptidase,b2271,
yfbM,1.428900207127027,5.0,2380412.0,DUF1877 family protein,b2272,
yfbN,1.5090235941293189,5.0,2381824.0,uncharacterized protein,b2273,
yfbO,1.6624751641178068,5.0,2382113.0,uncharacterized protein,b2274,
yfbP,1.4792894785815163,5.0,2382594.0,TPR-like repeats-containing protein,b2275,
nuoN,1.5278176768302303,5.0,2383872.0,"NADH:ubiquinone oxidoreductase, membrane subunit N",b2276,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoM,1.4593512027988167,5.0,2384990.0,"NADH:ubiquinone oxidoreductase, membrane subunit M",b2277,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoL,1.416289731640484,5.0,2386683.0,"NADH:ubiquinone oxidoreductase, membrane subunit L",b2278,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoK,1.3536325392629185,5.0,2388521.0,"NADH:ubiquinone oxidoreductase, membrane subunit K",b2279,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoJ,1.3827174983161215,5.0,2388820.0,"NADH:ubiquinone oxidoreductase, membrane subunit J",b2280,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoI,1.3601104460660833,5.0,2389386.0,"NADH:ubiquinone oxidoreductase, chain I",b2281,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoH,1.4215128863966255,5.0,2390016.0,"NADH:ubiquinone oxidoreductase, membrane subunit H",b2282,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoG,1.4062813250194794,5.0,2392064.0,"NADH:ubiquinone oxidoreductase, chain G",b2283,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoF,1.4415257274852356,5.0,2394112.0,"NADH:ubiquinone oxidoreductase, chain F",b2284,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoE,1.3517213915822577,5.0,2395030.0,"NADH:ubiquinone oxidoreductase, chain E",b2285,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoC,1.3943772197610418,5.0,2395533.0,"NADH:ubiquinone oxidoreductase, fused CD subunit",b2286,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoB,1.458974094669604,5.0,2397429.0,"NADH:ubiquinone oxidoreductase, chain B",b2287,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
nuoA,1.6831118802850966,5.0,2398208.0,"NADH:ubiquinone oxidoreductase, membrane subunit A",b2288,"['NADH18pp', 'NADH16pp', 'NADH17pp']"
lrhA,1.5428119335691721,5.0,2399181.0,"transcriptional repressor of flagellar, motility and chemotaxis genes",b2289,
alaA,3.0733366186207425,5.0,2401039.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2290,['ALATA_L']
yfbR,3.3102044164566418,5.0,2402340.0,5'-nucleotidase,b2291,"['NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD3']"
yfbS,3.173201845273233,5.0,2402998.0,putative transporter,b2292,
yfbT,3.1998249986618914,5.0,2404917.0,sugar phosphatas,b2293,
yfbU,3.1817631765620065,5.0,2405578.0,UPF0304 family protein,b2294,
yfbV,3.3369753925190113,5.0,2406400.0,UPF0208 family inner membrane protein,b2295,
ackA,3.4256045345003696,5.0,2406948.0,acetate kinase A and propionate kinase 2,b2296,['ACKr']
pta,3.2248662229044394,5.0,2408448.0,phosphate acetyltransferase,b2297,"['PTAr', 'PTA2']"
yfcC,3.0813620495003846,5.0,2410559.0,putative inner membrane transporter; C4-dicarboxylate anaerobic carrier family protein,b2298,
yfcD,3.3650957187710806,5.0,2412544.0,putative NUDIX hydrolase,b2299,
yfcE,3.1101198310089866,5.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,3.136166746574347,5.0,2413319.0,glutathione S-transferase,b2301,
yfcG,3.134037350856911,5.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,3.2526305254053987,5.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,['DHPTPE']
yfcH,3.084839219004363,5.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,3.2953104406941987,5.0,2416640.0,transposase_31 family protein,b2305,
hisP,3.0505787565643314,5.0,2417214.0,histidine ABC transporter ATPase,b2306,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisM,3.3354067809844254,5.0,2418688.0,histidine ABC transporter permease,b2307,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisQ,3.074270928448417,5.0,2418708.0,histidine ABC transporter permease,b2308,"['HISabcpp', 'ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
hisJ,3.2081449894717173,5.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,['HISabcpp']
argT,3.419722411492261,5.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"['ARGabcpp', 'ORNabcpp', 'LYSabcpp']"
ubiX,3.0249063354575267,5.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,['OPHBDC']
purF,3.0219030010269883,5.0,2422199.0,amidophosphoribosyltransferase,b2312,['GLUPRT']
cvpA,3.257530710503348,5.0,2423753.0,colicin V production protein,b2313,
dedD,2.9701707548768095,5.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
folC,3.0754114290008303,5.0,2425152.0,bifunctional folylpolyglutamate synthase/ dihydrofolate synthase,b2315,['DHFS']
accD,3.296907021497597,5.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,['ACCOAC']
dedA,2.8952333925909186,5.0,2427560.0,DedA family inner membrane protein,b2317,
truA,3.003992703205375,5.0,2428928.0,tRNA pseudouridine(38-40) synthase,b2318,
usg,3.065966800392155,5.0,2429114.0,putative semialdehyde dehydrogenase,b2319,
pdxB,3.1168168255735527,5.0,2430976.0,erythronate-4-phosphate dehydrogenase,b2320,['PERD']
flk,2.5770025444111178,5.0,2431428.0,putative flagella assembly protein,b2321,
yfcJ,1.4990621278140168,5.0,2433024.0,putative arabinose efflux transporter,b2322,
fabB,1.6065201343795563,5.0,2435072.0,3-oxoacyl-[acyl-carrier-protein] synthase I,b2323,"['3OAS121', '3OAS60', '3OAS161', '3OAS141', '3OAS180', '3OAS120', '3OAS160', 'MACPD', 'OPMEACPS', '3OAS100', 'KAS14', '3OAS140', '3OAS80']"
mnmC,1.5287154147704214,5.0,2435242.0,fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme,b2324,
yfcL,1.577125866764717,5.0,2437632.0,uncharacterized protein,b2325,
epmC,1.5238192938237698,5.0,2437681.0,Elongation Factor P Lys34 hydroxylase,b2326,
yfcA,1.400074270416198,5.0,2438229.0,TauE/TSUP family inner membrane protein,b2327,
mepA,1.4977190801174827,5.0,2439168.0,murein DD-endopeptidase,b2328,"['MDDEP3pp', 'MDDEP2pp', 'MDDEP1pp', 'MDDEP4pp']"
aroC,1.3922814641026047,5.0,2439866.0,chorismate synthase,b2329,['CHORS']
prmB,1.567867481951771,5.0,2441216.0,N5-glutamine methyltransferase,b2330,
smrB,1.5084392412170242,5.0,2442084.0,putative DNA endonuclease,b2331,
yfcO,1.5857553439370649,5.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfcP,1.427146190501678,5.0,2443529.0,putative fimbrial-like adhesin protein,b2333,
yfcQ,1.61309192354462,5.0,2444065.0,putative fimbrial-like adhesin protein,b2334,
yfcR,1.5953109434450443,5.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfcS,1.6544462788717045,5.0,2445312.0,putative periplasmic pilin chaperone,b2336,
yfcU,1.508538399570146,5.0,2445834.0,No_gene_product,b4661,
